x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,y
33.49599824,1.317317754,3.512173805,-55.197457,-7.503053331,-5.84853264,4.701603844,0.279810398,14.33170642,3.007770896,24.2340431,0.172404421,0.717415858,-6.575802119,-17.39905674,0.935125117,-4.528014813,3.342022432,-5.816435815,17.77428189,-8.44362003,-3.687880935,-26.89274934,2.431004668,-4.550678663,12.62260051,12.10669107,67.44288334,-0.217980187,0.690214421,0.346047476,-2.219741756,0.418117481,-41.90395473,volkswagon,thurday,-4.735165529,-18.23682952,0.938585159,-0.063251395,-8.576372571,"$1,320.51 ",-249.9382076,-7.566790394,-33.31052531,-0.01%,3.777864246,-0.083370772,-13.4142461,-42.45992745,16.91742992,15.53604857,10.32173216,-2.23889671,-0.496100284,-4.419173433,39.81369132,33.61443432,0.68411204,-0.313868065,4.719514014,-6.477174035,6.139103259,-43.37905269,2.490290421,-2.677101323,3.095698958,1.752509481,July,67.80484,68.90685593,-11.22371735,-30.35627191,-22.5220363,48.10067033,9.346797364,6.283680234,-15.90588489,-10.75319333,1.5446991,-4.58484224,2.170639605,-1.741273489,-11.85304803,7.431022856,-8.962525937,2.333705507,-2.840118187,-0.324581302,-5.126977783,-59.75614513,-12.94854757,8.299765455,asia,-1.200262167,-11.27678285,13.21883711,-0.135762297,-1.038324958,4.159110963,0.522764543
-41.16830744,11.3328906,1.880421745,15.22776836,11.39369065,22.6006281,-2.536977783,0.71233743,18.7895011,3.998672182,-60.62999083,-1.092674196,1.740052558,6.285417665,8.867377781,-4.620722187,16.93458569,-11.62758589,-13.15531971,-1.770802463,-1.739245783,10.681585,-1.462160102,-0.973659509,1.717051271,-31.14546912,-2.126882145,-0.131882744,-6.549832791,-2.2814675,0.16681584,4.437756186,2.346961258,-5.071316162,chrystler,wednesday,1.707570929,1.966016529,-8.003507455,-0.656696161,13.53799878,($57.96),174.1389288,-28.33604803,-99.40630088,-0.01%,-0.150637627,-13.75363011,-6.963688649,-11.05348651,-7.512451785,-67.22593747,11.11765407,-6.255121798,-4.718516355,-3.065216602,-29.85724219,-13.3139372,3.232390486,9.378155006,6.304658906,1.676455872,3.731380039,-19.02894367,-2.158317197,12.66162254,0.281116991,4.0216317,July,-100.2838931,9.071591814,-17.40765349,-7.132120884,-0.812827301,-82.68889412,21.00256444,-8.967403626,-27.64854668,7.757352823,-1.09785286,-4.599000475,-5.757089454,-3.652355,-4.936043387,-2.016205772,6.862376942,-7.781764164,-2.929146485,-0.215535678,3.799766092,-109.9287409,1.715877407,5.479608303,asia,1.095673907,2.95325763,-14.30473284,7.840263111,7.608320808,0.811312679,0.649201895
-5.2681786,-12.44953885,8.561418871,-17.42733399,27.45365805,0.767363125,4.210501443,-0.703779122,21.16384763,2.493128776,3.283397269,1.189281727,0.86242774,-0.033179989,3.506617746,4.997564108,-21.3575193,0.355499224,5.669915908,20.58150282,5.865736511,6.705221647,4.192593026,-6.305906455,2.057095362,-8.714113594,4.689581137,-13.48661121,-7.983278208,1.026759742,0.847470264,-4.161006831,2.547944782,-91.38942068,Toyota,wednesday,-1.433221655,13.46772698,2.676482554,4.352238261,-6.88899106,$610.25 ,18.55634772,-7.037432588,-3.811729411,0.01%,-6.856105564,-19.24194363,1.932254563,30.05019429,1.833869741,6.620235107,-1.714290967,20.07527524,5.370646712,0.562702121,-6.934627555,33.80306206,-1.31148193,-21.01079615,-7.369814534,1.825327754,-6.493011342,-40.2918555,-0.3044759,9.266950275,2.773377776,-1.7975405,July,4.327643723,67.41334865,14.00321774,-24.11300675,-15.2249041,13.7690223,-14.41647085,6.554922251,-18.15385937,10.87601097,-1.077006362,7.904304953,-7.994202073,6.936701092,-0.540949963,10.19184382,-1.70421981,4.202769809,-0.460201396,0.452242346,-0.316577868,32.41628348,5.208725397,-0.068907316,asia,0.354498781,-8.92958637,1.052528583,-17.97972311,-18.15698845,-1.664773532,0.455088115
-17.22151666,1.134460016,2.06872983,-23.19122302,-13.23478616,9.294652968,0.984303315,-1.834480333,1.479559529,3.924970916,-5.759919136,1.269268148,1.743954311,4.670193742,9.10735289,5.383339282,-0.271364799,2.769314626,-21.55088661,1.282093435,55.78932933,3.91311963,18.79113433,-7.408053494,-6.400185871,-22.52497044,-4.848468173,21.38352497,2.723372034,3.445531132,0.595095562,-0.227768364,-6.882250989,-27.69217758,volkswagon,wed,4.841378438,16.46370449,0.460607656,-8.65780948,-8.785527584,$266.61 ,-66.32378035,-22.36060327,28.4771641,0.02%,-3.978425318,-1.524783295,6.99417084,36.88573499,-6.710296958,-42.84550802,4.579125178,1.390548012,2.17253645,-1.445699843,21.45634062,15.87681151,-0.990494675,-3.761477502,-3.19734625,-0.433647593,6.834205461,-41.50253473,-0.135740041,8.954708034,0.033848735,-6.06099356,July,-59.07507926,17.2897763,44.33471829,-21.06011987,12.32140243,7.454722793,18.05150686,-12.57456582,19.16004103,27.7215892,3.588911867,-41.61980732,0.005570393,-20.81008452,-1.48064949,-5.906710697,4.583958883,4.062866838,3.501923464,0.053732337,-0.716297839,-81.98305112,11.56722807,2.84168881,asia,1.691484547,-51.49922619,1.303966487,-21.61985003,-2.209370723,-0.660605517,0.731553375
37.80524925,-20.23085276,-0.206307722,-39.25700043,-47.86021868,-7.361291589,1.971141347,1.633427809,-9.832082954,-2.374784602,23.80462041,-0.311477024,1.111305229,-3.883422792,-3.263843287,0.017209983,-1.326370416,3.300136768,59.98986735,-25.25271523,19.97494343,-4.050144107,-8.277913823,12.73629844,-1.320293281,12.39509459,-7.309992895,-59.10727313,-4.574502726,2.86749814,2.588946812,-0.47698527,1.969225404,12.91447345,volkswagon,wed,4.311971937,-5.665748155,-7.010613788,3.645869241,-11.38518566,($788.60),78.98804073,14.96563775,55.14946678,-0.01%,0.046821654,9.540523641,7.964456318,-0.288681243,-2.436628573,34.8638662,3.899576915,-8.731530789,-4.428239146,-0.475521964,-26.12157483,-6.173552246,-0.753936719,-0.480840676,1.993172191,-1.697633828,-0.630380889,-33.4962111,5.492216683,3.745951337,2.902719546,-1.973944924,Jun,-67.74154294,-26.64242708,14.33784638,-16.63022675,-3.360414501,34.46939734,4.262078729,3.438747104,43.22129576,-9.073208282,3.403179673,28.66363449,5.694328438,-2.906498866,-4.070052692,3.971978698,-1.462991678,5.181081072,3.729413607,0.04142829,1.733949937,27.92865562,1.636147682,3.171339562,asia,-0.110213563,13.38611431,-14.42020158,13.16488097,-7.594766156,-2.446535975,0.5638463
-15.4333968,-7.613104986,-6.08065579,21.91960507,13.54970883,1.19259275,11.43652898,-1.957896897,14.72088053,-2.692306082,-58.03423374,-0.668264393,2.331791832,-0.558526461,-0.05821446,18.88375705,11.62326167,8.26576164,-41.75484091,-29.65593595,-8.113160774,3.540296507,33.14967499,-1.778668623,-7.429164672,1.923530132,-10.14792381,-46.62617611,-6.088965934,-3.307130323,-0.731982376,-0.339615709,11.23102994,-14.63490746,volkswagon,wed,2.743141646,11.87971102,-3.094910444,11.00963757,7.146425026,($287.46),129.9226739,5.674913599,16.1889941,0.00%,-5.453870326,-6.542677482,4.099178606,-18.36383567,1.357446593,-15.82825033,0.989945137,50.13080294,2.382175119,3.907968322,-12.15058641,-13.67012409,2.000566619,-9.110375279,17.6818288,-5.795715554,-10.54510126,12.59041276,3.41293315,-2.809786452,-0.130552508,0.454722709,July,25.08035159,27.20767948,-27.55670797,-44.04202897,19.70882858,15.00289025,-8.785030522,-1.222733785,47.1472584,-9.071638191,-4.619700575,-0.849573654,-4.839115149,9.192517902,-43.19960697,8.643741873,1.727311801,1.289415946,2.247238447,-0.171713205,-1.005019596,122.8202115,-8.203147816,-2.700491914,asia,0.068627474,-0.257176607,-11.47034281,-30.67388565,-0.415290721,-1.877583187,0.889724855
12.70879894,-20.90896246,2.459426347,18.66582202,16.21217892,-15.77201171,1.896550707,2.042296498,3.738953821,-0.845779854,39.36308616,-0.374375431,0.610214916,-9.382387464,4.87481212,-12.56924156,1.2079165,8.714992848,1.433409174,-13.0213689,29.73741632,5.925736422,3.855629572,1.504617861,4.295161388,12.39108485,13.36812022,27.15507544,-4.854191616,1.023462496,-0.966505756,-3.676864078,0.72923546,-54.47223725,ford,wed,5.825236871,-3.54901051,-2.905823457,-1.338117598,-0.673914864,($19.32),91.06009946,47.65697746,16.38009138,0.00%,-5.66639524,0.896932861,0.975811702,-83.56850662,-1.139451585,-44.74272206,-13.97315492,27.8224688,-6.276153598,1.466724997,9.193213046,-2.071860702,0.829832002,-13.09714523,10.35589187,6.606850085,1.607336853,-24.83011238,0.782496696,-8.791409682,1.433109084,-1.079849334,Oct,-55.96794298,33.90348935,-20.30667517,20.7017367,6.460031224,10.33232775,-12.10286549,11.49802535,-22.32827471,-3.827386194,-2.651411796,37.6715118,6.144120102,-13.41313453,-13.28262902,5.041417459,-3.13438699,-5.082188385,-0.240014399,-0.085679705,4.364885734,-0.43665913,-13.05464639,4.158761126,asia,1.221313789,10.67325026,-13.11287542,15.01460487,3.633011265,-5.0381642,0.407369757
-10.92024763,-7.401894893,5.393440662,-13.75695528,-16.05024353,9.749128634,-4.689623219,0.157454477,-27.24022389,-1.5612799,-1.809720471,-2.314291661,2.025666986,4.370056961,0.245275687,1.84692549,-5.14207876,-4.955878602,-11.18766427,43.25060984,4.777017581,-0.186433568,23.06951789,13.21368885,-2.97701987,32.33870391,-4.122476959,47.82996826,3.434958579,-0.169732417,3.821144177,-3.474035472,6.769688449,26.88598537,bmw,thurday,1.563452657,-4.956737454,-1.194523698,9.245834874,14.23429095,"$1,036.97 ",-48.66549569,-5.268016138,-175.2180808,-0.01%,1.303361838,-19.91017771,6.561969815,-16.77080877,3.042668081,-47.321409,0.865083991,10.13981987,1.866855649,-1.570844458,14.67916956,10.96807704,3.959461846,3.916501474,1.426739417,0.398972229,0.559590166,13.20505631,-2.707207818,1.615400037,0.550913089,-0.832575484,May,-118.5283183,32.68692641,-37.45428001,6.825066695,-31.10135035,-33.57023696,50.8614207,-2.679810919,-32.46903989,-4.127667627,0.308819419,-39.89777011,-14.22663065,5.600999566,-8.142033855,-10.75995443,2.87066114,3.582195235,0.445991667,-0.294773083,0.366554125,-92.17676921,-11.04270229,8.271939888,asia,1.283426214,-27.11443133,-16.30582635,7.941893387,0.533457387,0.99927034,0.899102711
-15.31791264,-15.07105166,-0.867510399,18.94438019,-11.22437647,15.00796041,-2.577496061,1.685460752,9.963185272,1.739297794,-30.92863143,0.883248278,-0.444205356,12.79810003,-10.44150369,-6.370973284,-8.435659176,18.84009022,31.86776376,-7.361811433,13.95487679,-7.21090502,-11.02131915,-11.22485583,1.197998983,20.19692817,27.70050151,57.11195945,-5.365105339,-1.450206428,0.136606538,-0.596559746,4.608629758,-52.64460893,volkswagon,wed,1.087258864,9.935320868,-4.423318478,6.064953874,25.00877733,($443.52),18.4518284,-38.85333341,-27.56181228,-0.01%,3.280164869,4.493365955,12.30568863,-31.90108125,3.720486077,6.138090713,-6.697385434,-14.30342471,10.04590757,-5.722435496,-2.259622858,8.574480629,-2.217136225,-11.58697979,3.134433491,5.314601867,-9.577379126,-13.61521313,3.074117567,9.148752951,-3.420372764,-1.038434841,July,-101.144688,-6.669763645,-43.29789066,11.17475361,5.126840237,21.98902464,29.371451,-10.76349925,30.76619231,,-1.593195928,-15.43704103,2.942882848,0.678668795,-4.706916769,-14.03788588,2.289380732,2.603078446,-2.821630968,-0.054376468,-0.413866989,9.607758661,15.59106546,-1.851802243,asia,-1.047056199,30.01672971,12.73693782,-9.767216542,-9.29059078,3.542588008,0.637035703
-27.05981158,-6.036944066,5.082493483,-3.591803773,-6.056547192,-13.70095848,5.040264276,-3.869776642,-2.081222497,0.337948387,3.31179757,-1.085264929,-0.083580253,-3.465599693,-16.59361359,2.750606435,23.0536711,-1.867265299,-3.028571095,-0.919505602,7.093954888,8.66963453,-12.93936984,-5.972321666,-4.68136834,-7.267549096,-11.25308534,51.4285514,15.00878874,2.173475719,-0.309651794,2.338603592,0.044531265,-17.4549612,Toyota,tuesday,-4.664223796,-3.859543304,-0.969575568,4.642326931,2.345898522,"($1,709.97)",-146.2740816,-42.3668059,-2.77465406,0.00%,1.847423639,10.18857143,13.8509697,-3.643416204,-2.068403271,-0.982796875,1.715881102,-22.25948368,6.48095558,12.64729573,0.67852053,8.581205201,-0.144010263,-0.125311397,-7.454995579,6.820975105,-7.838094317,-43.44539557,-1.348720007,-2.608274063,1.224008148,-0.287714677,Jun,-51.35645716,36.42054513,-16.4243056,4.229642969,15.25157568,-17.49505478,-58.12541553,1.271602015,-32.55843627,-9.656143406,3.773889028,-35.59737031,4.193785951,19.24716248,27.69020833,-1.517512056,3.742116732,-3.26293946,-1.425143034,-0.377864482,3.290124708,-6.398022309,17.79572269,-2.064501546,asia,0.749405352,28.71809313,-11.6042425,36.14603888,3.095358867,0.906456946,0.819869344
-19.85323078,-10.40110639,-3.392749301,44.72236703,-0.137052285,-7.23180377,-3.356454087,1.643903405,-2.440226071,-1.614828497,11.48182454,2.761149009,-1.063875915,-5.141453182,-0.571947574,0.804949759,4.305757405,-8.558832617,87.68518571,20.37289247,-8.018549394,-8.2714762,14.20815814,-2.547563455,-9.130767627,-0.418639343,3.728300057,31.60482874,0.880421048,0.937898031,-0.251872969,-11.22305338,-4.342403041,6.157805371,volkswagon,thurday,-2.620686681,0.486761389,-5.297561188,4.315525896,-31.90539385,($48.28),58.21699053,21.77005424,-17.24492097,-0.01%,-4.627556005,-4.759194344,-2.348570786,26.11767336,-4.227278971,-56.88888861,-3.290014032,-54.29041718,8.88804449,0.380737193,102.6720942,-18.28266103,-1.636135668,4.480559793,-5.954093123,-2.613702581,-9.391846346,-7.570187992,0.018792168,-2.95869255,1.554368431,-2.81107913,May,-38.57631636,18.38839267,28.52094271,-40.3406225,22.59991164,-37.49077425,-24.88654526,-10.18260366,6.988936752,-45.42623473,4.256933939,12.79964096,6.709960543,-3.395336232,-16.87166063,-5.647142679,1.265115716,1.355213555,-1.496112441,-0.06126292,1.583249906,160.9135422,11.36433016,-3.516162649,asia,-0.697796964,1.257631505,1.087286509,67.88521864,6.361638836,4.111636928,0.520464456
29.07645372,-18.8142024,3.540575852,23.73367575,20.078832,21.71740581,1.395736984,-3.816964913,-17.08366199,-0.884854804,-25.73244034,0.017843538,0.156525682,-7.049157596,10.71807448,1.896575025,-1.227953758,-6.275777281,36.47235335,-87.28662129,-33.30005846,1.58149731,-10.51854647,-14.2323286,3.150015029,3.50970951,-7.753600051,-15.45447643,-3.567043457,-1.575657798,0.532394265,-4.997618506,-2.117082489,52.82236632,Honda,wed,-1.029765655,14.47241828,6.056107902,-3.142972206,1.033565497,($414.45),74.74036832,31.39729163,14.08476379,0.01%,8.247964909,19.79113567,6.56146712,8.618819218,2.567258098,19.09683884,-4.513666902,67.62816218,5.750726295,2.822492953,-48.83793638,-4.020970549,-0.604369722,1.229892689,-0.272402573,3.54921798,4.984860156,29.84769466,9.191125877,15.87952921,-1.992511572,-0.387406125,July,-18.5440014,-17.11323734,4.102201795,23.36945115,28.66303316,-56.20347596,8.399443047,-7.647959852,-32.83558459,5.701799486,6.202346777,-10.04494033,-0.969801474,16.24762702,-0.125683493,-18.92511923,-8.720301429,-1.718368355,0.115067927,-0.414255363,-1.220532123,-98.31269586,-3.413685528,-6.152856942,asia,-1.426779671,-6.707820932,10.53709841,-6.424677789,2.659078249,-5.723046588,0.858240427
32.29162381,-1.270157506,6.436129871,-10.97210191,-45.05916286,-6.367487815,1.870324976,2.433078641,-30.28712091,-0.964899941,16.3761556,-2.255280859,1.302805057,0.998493519,-8.843893122,11.4413903,-1.989947843,2.794785569,-3.578601529,-33.0846901,-7.198460885,-1.334548548,-5.095840527,10.83484303,-7.295619643,-4.901855776,4.479689717,22.15172584,0.913394736,-2.305323062,-2.033898009,-4.560158581,-1.896174638,-61.48449773,ford,wed,1.378638173,-1.977951605,1.684412994,-9.307892626,-1.470165199,$172.25 ,105.0210314,-2.113225603,-63.16160859,0.00%,-1.289051664,-0.414679477,-4.773845979,-1.231925579,-6.361049778,17.60201504,-5.523459607,40.99185304,6.907054717,-2.088903475,-32.1484647,4.467493653,0.846781402,4.907285912,-4.508158546,3.493466586,-4.733933367,15.84490325,-3.062501815,5.32574557,-1.833325274,-0.86447774,Jun,-67.28456133,-53.52101241,27.13348432,-10.5417715,26.40415349,15.3932152,-4.251684948,2.85328194,34.83135342,-22.26497157,-4.698441868,-4.398935706,0.120877722,1.259557778,-18.08457808,3.959964064,-1.872429365,2.393736752,-3.316382077,-0.164529981,1.314942308,-121.7056124,-18.46805378,5.558705299,asia,0.963938913,-22.58259298,-12.77678298,-77.07428804,1.146951219,3.716908953,0.079884457
-29.56526474,-7.349894546,0.528524986,-3.903300236,43.15083232,23.31312979,-4.41333137,-2.955778621,-4.954585769,1.589873827,-18.16501373,-1.127482159,0.052261374,-2.683392138,2.840717667,-8.052678493,5.516889278,0.233312742,45.05706008,-28.40476272,16.11717995,-1.357682724,-4.722483112,5.70537432,0.385211326,23.75157604,10.28195474,25.16448179,-0.018620847,-0.614298994,1.279537752,0.427749736,-4.52803399,80.6952215,bmw,wednesday,-5.185339365,14.74122171,5.322508823,8.760446796,18.48590763,($827.77),24.26991197,60.53348482,-33.30155284,-0.01%,7.765662928,8.220594132,-1.927722084,-20.73848302,-1.351722664,27.31352393,-7.929175395,-5.037430969,5.082553112,-8.684952558,-51.41471356,-6.335123185,0.235874199,3.179388213,-4.660938018,6.317847683,5.841820574,-15.05010383,3.580133697,2.50292376,-1.260283921,-0.215747388,Jun,-27.91075015,28.68399133,-52.20948346,33.24157115,15.05588147,-25.33512987,-29.70649957,16.08685347,-4.052327492,0.575746936,4.420271169,27.71747861,-2.994892123,3.691939045,11.67293602,-4.388495731,-1.782844561,-8.331573073,-0.65263828,0.118155054,2.032236946,29.42885094,-0.114948083,4.147334421,asia,0.580397858,26.92797319,14.15193379,-9.053732914,6.305344108,-2.899496773,0.797930635
30.14083255,-47.46065558,5.90197343,21.85728111,14.07501749,0.66559653,-10.46578206,-1.653360475,8.336588889,6.04598786,17.88481227,-1.987469226,1.291821676,7.539874328,1.219380825,-12.74106165,3.472726766,-1.798721041,-5.010926487,3.16960056,7.984556666,6.590579001,12.8588733,7.539450565,-0.040567341,-47.92045981,-9.831045521,4.436759357,1.403154895,1.000158301,-0.092003332,2.631415348,-2.357060384,21.11132108,Toyota,wed,-2.998568698,12.07985103,-3.271390377,-0.232312184,-4.275729041,($384.75),343.4206685,41.14857039,1.542178554,0.00%,7.209983933,-11.39374312,-0.187293531,46.99763291,-0.536392108,12.82482448,3.498384147,6.733759633,12.52681464,-4.333124316,7.364145114,-11.19766563,0.457186395,5.969190587,4.078423311,8.902445045,-4.589004694,1.31301975,3.317385776,-0.936905377,-3.267998481,-3.030760142,Jun,-120.6840382,-39.40592946,6.183687389,-44.11537284,11.36588399,-109.9629963,12.35173519,-15.12180653,35.67311568,-20.10381772,4.400794079,3.419192215,3.512723399,8.742302059,-13.02433142,8.893295731,-2.804654886,-7.398999308,-1.645479752,-0.203108059,-0.328460207,-70.97684609,6.639831851,7.987422417,asia,0.070370318,-24.65476867,-40.69610301,20.68126795,10.33194817,-2.40917326,0.462030608
-30.27626005,12.66723431,0.038232753,-40.79368321,20.96702514,-29.27332282,-0.568567934,4.928479409,3.805420393,1.600174215,33.02803639,-0.329460433,-1.789722275,-11.79308315,-8.620085285,13.5229975,-8.496039709,11.70045572,36.46857055,-3.502306278,-46.01756883,4.788629439,-12.34974822,-4.330577766,-2.805736897,25.45918421,2.670366891,11.37484499,4.067722166,-0.628165215,-0.145253078,-0.187645075,2.684182341,22.01842476,Toyota,wed,5.056443259,-17.86885208,-5.55289316,2.257312089,-2.208416228,($392.60),128.0596889,24.30844136,-39.20128261,0.00%,-5.502312448,-2.482987094,-3.030587031,-62.6154919,-13.70652035,-15.62925775,3.849517777,-18.94055426,-5.993695872,-4.252746123,-28.96572451,20.08884229,0.358717689,-10.59484019,-4.80927371,13.672251,0.044977348,33.98629627,0.168756065,-18.07989964,-2.184019689,3.623256832,Mar,15.59041731,-17.17591865,-5.143552404,13.30385006,17.3543488,-1.045033503,17.16174621,13.39002826,13.10424875,-19.11211675,0.962355517,28.68215305,-0.76028585,8.29929059,5.828390335,-12.25447368,4.000274353,6.755852046,1.060393191,-0.553810912,-0.521092501,86.791214,-9.992136987,8.867213509,asia,0.71601227,26.09966556,-19.47588615,-14.95337835,-5.707290281,0.570926349,0.703652678
-39.68651847,-29.02792475,-0.907208335,13.52407376,-0.034648977,-3.1985192,3.459719637,1.415384502,17.41995983,3.910598212,-18.30817333,-0.548640186,-0.578283548,1.027508743,15.50824501,23.42557985,-3.273987121,-6.088360721,32.77939074,1.212069379,20.3629924,-14.06723239,-4.453374533,10.57897123,-6.986382021,16.25463057,6.738062183,4.098570593,-7.489745561,-0.99987932,-2.196674291,-2.336621004,3.784038469,-19.88786592,Toyota,wed,-8.432453676,5.101501758,-3.654132532,16.58445919,-13.7414853,"($1,074.77)",225.7471835,15.73734145,81.42810266,0.01%,0.492339799,7.347412729,8.936007281,-8.15980085,6.317539605,-3.809424969,1.848804491,-74.63254822,3.699635457,-2.337190532,-3.504842949,3.87639913,0.428645191,1.755210066,4.231334516,-1.700271264,-1.361758637,-23.37912083,1.174882612,4.522858558,-1.275103645,-1.439245544,May,-79.9977016,-37.3973514,2.766642797,-10.04821954,0.246454806,20.68748193,15.59086527,-7.485711076,-11.8212129,-29.91383693,2.456292295,-5.733577213,4.566110987,-3.964581509,-13.31367626,11.04146122,-3.716214842,4.826308432,3.318799242,0.722214242,-0.840241604,145.8003702,4.444833081,6.302323985,asia,0.289067513,15.99325581,-9.633398346,64.39902335,1.679266204,0.302402648,0.491750736
-8.336229797,21.10134149,2.04064408,-2.716702925,11.28928675,-10.83983456,-10.27292635,-0.269735828,12.81579805,-0.662084414,7.945518353,2.540636345,-1.024707409,-5.527565691,2.990708923,-5.706476967,-4.956238287,0.767721205,-23.29211646,3.757606196,20.72500182,7.74617455,13.2685584,14.55623355,-10.45777687,10.92625576,0.150314077,-4.530856039,0.540709648,-2.521602371,-1.19011001,0.023403043,0.36746937,-29.22318261,Honda,thurday,-1.454438973,5.634683673,-2.621632715,-4.794824788,11.71911135,($657.66),-80.12734054,-18.03157493,13.81981813,0.00%,1.30925006,-21.74766995,0.151425152,37.4750703,-1.02007458,1.974073532,-4.613539859,-33.73837457,-10.81745771,10.05440401,24.22444298,-2.580102002,-1.944624603,0.924676082,8.515827544,4.899692329,4.697760956,-36.89532031,0.277757722,-7.806851564,5.878653736,1.159586396,Jun,-77.17288709,3.779593883,33.28503311,22.70326014,20.06903243,-14.02628679,52.0137906,-12.77304434,-29.21834831,-0.773740928,2.173887456,21.85103062,1.243653392,13.27310072,48.89188461,-7.943078435,0.808348151,1.846523221,-0.091518366,-0.118764497,-0.161031171,22.0127835,-5.181126021,8.231900245,asia,0.304136236,19.93920936,14.68947489,-22.33361201,-3.115963726,1.121065578,0.721619452
2.111056915,-7.984409809,4.87480535,11.01522428,-8.478095955,27.00617306,3.611940185,0.802925857,-7.501003817,-0.99332124,-9.529704552,1.191269328,-1.611895128,3.608777326,-2.40597696,-15.54481542,-11.65081788,-2.603947114,26.29917236,-3.495110854,18.83110676,-0.896433267,-13.21213759,-4.534943212,2.647531156,-41.19966715,13.56815978,-30.42910597,5.398784681,-0.130289821,0.622894322,-7.518994506,-4.832137342,-51.68286751,volkswagon,thurday,7.128977291,19.93342286,0.940511423,-5.884915846,5.135804991,($652.54),-9.527306962,-14.0459314,-59.94934065,0.00%,-0.59912353,5.876462857,-5.150956261,56.78340172,5.928717153,30.27337788,13.9469756,-13.51053019,-10.17978054,0.932660166,-42.40919651,-6.557195362,-2.153211443,1.28359559,4.827163553,-2.804005076,7.646635655,-21.66990355,2.376371849,-2.388285686,1.125799987,0.097558266,Apr,56.94992206,11.51442158,-27.9146094,-27.89427325,-22.09044261,-54.29478879,36.44721279,22.61505451,6.505335143,7.97014498,7.331676809,33.92660161,-0.05501317,17.59005238,15.83167696,-4.836265892,0.151445056,4.906108157,3.784035154,-0.003693086,1.281936249,44.3429273,-2.95311025,-2.561606639,asia,-0.238801329,38.34732221,4.846305917,-4.192537118,-0.833102553,0.657523914,0.842011312
12.77698138,2.354162654,6.565264854,54.98688688,4.217538549,16.75423571,-5.655091404,0.012756708,-22.69799678,1.005616296,3.340500002,-1.169359574,-1.81948267,-8.697406331,7.727913212,-5.535854897,3.720223364,7.40712452,-0.050406677,-30.57094328,50.37920511,-3.829958504,-11.26685964,-1.136915439,2.99412307,3.041297563,15.2689975,-20.94795609,-4.127109274,-0.297399447,-0.733541675,5.013022539,-6.388085775,1.70008663,bmw,wed,-5.457126586,-1.65281296,3.435330697,0.581786947,41.39433899,($263.27),-63.41623654,-7.806017302,5.56746641,-0.01%,-4.351929825,-20.15401659,-4.59541101,-49.43109639,-6.622988213,31.48600883,-3.672250948,71.13060508,2.033023436,4.007754475,-42.16780437,-22.42417288,0.764087655,-5.71198234,-7.00219756,-5.895339144,-2.89450208,-3.30721277,1.070864293,-1.186978174,1.801598385,0.657213777,July,-186.3430141,90.65065344,83.10760189,-16.48924189,20.73264108,-30.85120214,-19.01733084,-0.180239341,6.53643898,43.94546541,-0.084911711,-10.17177698,-2.722138958,1.066690945,-8.790058168,-7.952138972,1.05484702,-0.813019341,-2.064342511,-0.278579048,0.366012105,-104.7572876,-4.445932587,-2.014970331,asia,0.512571011,-3.167207565,-25.55825541,53.24259362,-8.82246633,-0.207149501,0.039588938
37.97242585,-12.42236137,-6.52153225,11.00233143,-1.661175566,1.1621368,-0.554046928,0.695039514,-4.128242352,-0.898248703,21.59196309,-0.738556456,-3.077708996,5.280325246,-7.726532585,2.877563901,-4.463165929,9.859749871,11.1758686,37.37984839,-19.63143865,2.93302982,-0.415684035,-16.28828711,-3.62182165,15.90075786,4.411043206,29.01841217,1.982232403,-3.069820377,1.79091781,2.242728314,-3.897259504,-18.71320891,volkswagon,wed,-4.79777616,7.119784265,-4.505027903,-0.522452911,-13.507842,"$1,402.43 ",-4.726656939,-5.465174223,-217.1962774,0.00%,-15.343549,7.125704771,-2.734237755,1.800984838,-9.721805084,12.94219975,10.55201684,-10.48472836,-5.163447739,-14.34183672,8.994560352,4.182606369,-0.481621125,-18.48041749,1.280443081,6.133816248,-6.691923423,-8.747028935,0.821165616,-9.267953518,2.253965373,2.118902269,July,-153.5468922,8.357403706,-47.95759331,-23.59238445,-9.655644359,18.45828246,11.15029417,3.130495735,14.15714404,-7.124557328,-1.867076123,4.625631128,10.16094332,9.926687053,15.5303714,7.218413686,-2.740875257,-2.689667567,-0.729213522,-0.132536024,4.323288357,17.98647758,-10.27219504,-2.903637354,asia,-1.288652265,-28.16953501,-4.306964219,-26.38338528,-12.05013553,2.389245532,0.166408613
